# frequency value
9.866250000000000000e+02 2.686806480853275160e-47
9.867500000000000000e+02 2.687221584492666094e-47
9.868750000000000000e+02 2.687636743785824981e-47
9.870000000000000000e+02 2.688051958731941858e-47
9.871250000000000000e+02 2.688467229330363794e-47
9.872500000000000000e+02 2.688882555580282769e-47
9.873750000000000000e+02 2.689297937480997236e-47
9.875000000000000000e+02 2.689713375031680214e-47
9.876250000000000000e+02 2.690128868231638907e-47
9.877500000000000000e+02 2.690544417080048765e-47
9.878750000000000000e+02 2.690960021576292834e-47
9.880000000000000000e+02 2.691375681719555803e-47
9.881250000000000000e+02 2.691791397509081185e-47
9.882500000000000000e+02 2.692207168944061934e-47
9.883750000000000000e+02 2.692622996023866997e-47
9.885000000000000000e+02 2.693038878747695161e-47
9.886250000000000000e+02 2.693454817114771952e-47
9.887500000000000000e+02 2.693870811124431799e-47
9.888750000000000000e+02 2.694286860775844804e-47
9.890000000000000000e+02 2.694702966068302128e-47
9.891250000000000000e+02 2.695119127001004988e-47
9.892500000000000000e+02 2.695535343573313095e-47
9.893750000000000000e+02 2.695951615784422803e-47
9.895000000000000000e+02 2.696367943633553805e-47
9.896250000000000000e+02 2.696784327120037128e-47
9.897500000000000000e+02 2.697200766243105103e-47
9.898750000000000000e+02 2.697617261002038195e-47
9.900000000000000000e+02 2.698033811396038108e-47
9.901250000000000000e+02 2.698450417424344952e-47
9.902500000000000000e+02 2.698867079086273225e-47
9.903750000000000000e+02 2.699283796381102903e-47
9.905000000000000000e+02 2.699700569307988045e-47
9.906250000000000000e+02 2.700117397866328229e-47
9.907500000000000000e+02 2.700534282055298903e-47
9.908750000000000000e+02 2.700951221874143098e-47
9.910000000000000000e+02 2.701368217322222953e-47
9.911250000000000000e+02 2.701785268398639049e-47
9.912500000000000000e+02 2.702202375102755957e-47
9.913750000000000000e+02 2.702619537433869212e-47
9.915000000000000000e+02 2.703036755391187812e-47
9.916250000000000000e+02 2.703454028973975203e-47
9.917500000000000000e+02 2.703871358181444758e-47
9.918750000000000000e+02 2.704288743012981954e-47
9.920000000000000000e+02 2.704706183467784120e-47
9.921250000000000000e+02 2.705123679545068029e-47
9.922500000000000000e+02 2.705541231244119009e-47
9.923750000000000000e+02 2.705958838564271974e-47
9.925000000000000000e+02 2.706376501504715016e-47
9.926250000000000000e+02 2.706794220064802009e-47
9.927500000000000000e+02 2.707211994243685069e-47
9.928750000000000000e+02 2.707629824040687929e-47
9.930000000000000000e+02 2.708047709455134808e-47
9.931250000000000000e+02 2.708465650486151080e-47
9.932500000000000000e+02 2.708883647133067773e-47
9.933750000000000000e+02 2.709301699395195005e-47
9.935000000000000000e+02 2.709719807271844842e-47
9.936250000000000000e+02 2.710137970762169885e-47
9.937500000000000000e+02 2.710556189865436984e-47
9.938750000000000000e+02 2.710974464581035993e-47
9.940000000000000000e+02 2.711392794908099092e-47
9.941250000000000000e+02 2.711811180846017106e-47
9.942500000000000000e+02 2.712229622393894992e-47
9.943750000000000000e+02 2.712648119551201847e-47
9.945000000000000000e+02 2.713066672317109233e-47
9.946250000000000000e+02 2.713485280690881084e-47
9.947500000000000000e+02 2.713903944671817797e-47
9.948750000000000000e+02 2.714322664259148788e-47
9.950000000000000000e+02 2.714741439452192928e-47
9.951250000000000000e+02 2.715160270250201024e-47
9.952500000000000000e+02 2.715579156652396173e-47
9.953750000000000000e+02 2.715998098658104051e-47
9.955000000000000000e+02 2.716417096266674159e-47
9.956250000000000000e+02 2.716836149477230900e-47
9.957500000000000000e+02 2.717255258289189893e-47
9.958750000000000000e+02 2.717674422701710060e-47
9.960000000000000000e+02 2.718093642714114160e-47
9.961250000000000000e+02 2.718512918325733221e-47
9.962500000000000000e+02 2.718932249535696991e-47
9.963750000000000000e+02 2.719351636343354972e-47
9.965000000000000000e+02 2.719771078748062985e-47
9.966250000000000000e+02 2.720190576749038776e-47
9.967500000000000000e+02 2.720610130345560865e-47
9.968750000000000000e+02 2.721029739536840193e-47
9.970000000000000000e+02 2.721449404322227233e-47
9.971250000000000000e+02 2.721869124701032105e-47
9.972500000000000000e+02 2.722288900672494921e-47
9.973750000000000000e+02 2.722708732235841207e-47
9.975000000000000000e+02 2.723128619390346078e-47
9.976250000000000000e+02 2.723548562135444117e-47
9.977500000000000000e+02 2.723968560470229096e-47
9.978750000000000000e+02 2.724388614394100105e-47
9.980000000000000000e+02 2.724808723906276836e-47
9.981250000000000000e+02 2.725228889006126778e-47
9.982500000000000000e+02 2.725649109692824896e-47
9.983750000000000000e+02 2.726069385965722149e-47
9.985000000000000000e+02 2.726489717823995931e-47
9.986250000000000000e+02 2.726910105267073045e-47
9.987500000000000000e+02 2.727330548294167835e-47
9.988750000000000000e+02 2.727751046904548124e-47
9.990000000000000000e+02 2.728171601097506045e-47
9.991250000000000000e+02 2.728592210872327894e-47
9.992500000000000000e+02 2.729012876228330114e-47
9.993750000000000000e+02 2.729433597164773234e-47
9.995000000000000000e+02 2.729854373680918758e-47
9.996250000000000000e+02 2.730275205776111811e-47
9.997500000000000000e+02 2.730696093449539025e-47
9.998750000000000000e+02 2.731117036700546011e-47
1.000000000000000000e+03 2.731538035528452127e-47
1.000125000000000000e+03 2.731959089932480955e-47
1.000250000000000000e+03 2.732380199912006789e-47
1.000375000000000000e+03 2.732801365466214804e-47
1.000500000000000000e+03 2.733222586594461793e-47
1.000625000000000000e+03 2.733643863295949945e-47
1.000750000000000000e+03 2.734065195570106063e-47
1.000875000000000000e+03 2.734486583416108028e-47
1.001000000000000000e+03 2.734908026833229011e-47
1.001125000000000000e+03 2.735329525820840877e-47
1.001250000000000000e+03 2.735751080378238189e-47
1.001375000000000000e+03 2.736172690504639179e-47
1.001500000000000000e+03 2.736594356199370986e-47
1.001625000000000000e+03 2.737016077461734005e-47
1.001750000000000000e+03 2.737437854290951818e-47
1.001875000000000000e+03 2.737859686686404069e-47
1.002000000000000000e+03 2.738281574647398933e-47
1.002125000000000000e+03 2.738703518173113806e-47
1.002250000000000000e+03 2.739125517262942915e-47
1.002375000000000000e+03 2.739547571916068031e-47
1.002500000000000000e+03 2.739969682131919847e-47
1.002625000000000000e+03 2.740391847909699092e-47
1.002750000000000000e+03 2.740814069248688176e-47
1.002875000000000000e+03 2.741236346148339182e-47
1.003000000000000000e+03 2.741658678607731785e-47
1.003125000000000000e+03 2.742081066626285978e-47
1.003250000000000000e+03 2.742503510203277852e-47
1.003375000000000000e+03 2.742926009337969881e-47
1.003500000000000000e+03 2.743348564029712052e-47
1.003625000000000000e+03 2.743771174277704125e-47
1.003750000000000000e+03 2.744193840081355884e-47
1.003875000000000000e+03 2.744616561439899177e-47
1.004000000000000000e+03 2.745039338352705868e-47
1.004125000000000000e+03 2.745462170818917861e-47
1.004250000000000000e+03 2.745885058837991129e-47
1.004375000000000000e+03 2.746308002409140017e-47
1.004500000000000000e+03 2.746731001531685826e-47
1.004625000000000000e+03 2.747154056204980001e-47
1.004750000000000000e+03 2.747577166428192160e-47
1.004875000000000000e+03 2.748000332200740839e-47
1.005000000000000000e+03 2.748423553521904071e-47
1.005125000000000000e+03 2.748846830390943845e-47
1.005250000000000000e+03 2.749270162807160073e-47
1.005375000000000000e+03 2.749693550769893989e-47
1.005500000000000000e+03 2.750116994278410986e-47
1.005625000000000000e+03 2.750540493332030909e-47
1.005750000000000000e+03 2.750964047930036165e-47
1.005875000000000000e+03 2.751387658071821955e-47
1.006000000000000000e+03 2.751811323756541852e-47
1.006125000000000000e+03 2.752235044983608073e-47
1.006250000000000000e+03 2.752658821752251978e-47
1.006375000000000000e+03 2.753082654061796814e-47
1.006500000000000000e+03 2.753506541911615904e-47
1.006625000000000000e+03 2.753930485300946929e-47
1.006750000000000000e+03 2.754354484229129180e-47
1.006875000000000000e+03 2.754778538695425131e-47
1.007000000000000000e+03 2.755202648699133236e-47
1.007125000000000000e+03 2.755626814239619038e-47
1.007250000000000000e+03 2.756051035316126052e-47
1.007375000000000000e+03 2.756475311928010100e-47
1.007500000000000000e+03 2.756899644074533169e-47
1.007625000000000000e+03 2.757324031755064207e-47
1.007750000000000000e+03 2.757748474968855967e-47
1.007875000000000000e+03 2.758172973715279827e-47
1.008000000000000000e+03 2.758597527993569091e-47
1.008125000000000000e+03 2.759022137803071802e-47
1.008250000000000000e+03 2.759446803143031961e-47
1.008375000000000000e+03 2.759871524012836988e-47
1.008500000000000000e+03 2.760296300411814995e-47
1.008625000000000000e+03 2.760721132339189074e-47
1.008750000000000000e+03 2.761146019794324772e-47
1.008875000000000000e+03 2.761570962776540959e-47
1.009000000000000000e+03 2.761995961285050035e-47
1.009125000000000000e+03 2.762421015319353187e-47
1.009250000000000000e+03 2.762846124878597180e-47
1.009375000000000000e+03 2.763271289962130057e-47
1.009500000000000000e+03 2.763696510569296942e-47
1.009625000000000000e+03 2.764121786699416221e-47
1.009750000000000000e+03 2.764547118351735784e-47
1.009875000000000000e+03 2.764972505525627010e-47
1.010000000000000000e+03 2.765397948220394184e-47
1.010125000000000000e+03 2.765823446435332842e-47
1.010250000000000000e+03 2.766249000169774982e-47
1.010375000000000000e+03 2.766674609423037045e-47
1.010500000000000000e+03 2.767100274194435958e-47
1.010625000000000000e+03 2.767525994483247808e-47
1.010750000000000000e+03 2.767951770288866825e-47
1.010875000000000000e+03 2.768377601610499087e-47
1.011000000000000000e+03 2.768803488447495068e-47
1.011125000000000000e+03 2.769229430799264067e-47
1.011250000000000000e+03 2.769655428665024804e-47
1.011375000000000000e+03 2.770081482044146226e-47
1.011500000000000000e+03 2.770507590935867959e-47
1.011625000000000000e+03 2.770933755339592010e-47
1.011750000000000000e+03 2.771359975254593981e-47
1.011875000000000000e+03 2.771786250680236985e-47
1.012000000000000000e+03 2.772212581615840866e-47
1.012125000000000000e+03 2.772638968060599063e-47
1.012250000000000000e+03 2.773065410013931086e-47
1.012375000000000000e+03 2.773491907475184003e-47
1.012500000000000000e+03 2.773918460443667936e-47
1.012625000000000000e+03 2.774345068918663834e-47
1.012750000000000000e+03 2.774771732899496889e-47
1.012875000000000000e+03 2.775198452385485973e-47
1.013000000000000000e+03 2.775625227375933913e-47
1.013125000000000000e+03 2.776052057870222784e-47
1.013250000000000000e+03 2.776478943867700141e-47
1.013375000000000000e+03 2.776905885367543866e-47
1.013500000000000000e+03 2.777332882369189997e-47
1.013625000000000000e+03 2.777759934871954004e-47
1.013750000000000000e+03 2.778187042875197055e-47
1.013875000000000000e+03 2.778614206378038203e-47
1.014000000000000000e+03 2.779041425380071982e-47
1.014125000000000000e+03 2.779468699880457797e-47
1.014250000000000000e+03 2.779896029878545149e-47
1.014375000000000000e+03 2.780323415373685969e-47
1.014500000000000000e+03 2.780750856365263790e-47
1.014625000000000000e+03 2.781178352852424892e-47
1.014750000000000000e+03 2.781605904834692826e-47
1.014875000000000000e+03 2.782033512311308188e-47
1.015000000000000000e+03 2.782461175281538803e-47
1.015125000000000000e+03 2.782888893744832864e-47
1.015250000000000000e+03 2.783316667700355125e-47
1.015375000000000000e+03 2.783744497147643237e-47
1.015500000000000000e+03 2.784172382085854174e-47
1.015625000000000000e+03 2.784600322514374873e-47
1.015750000000000000e+03 2.785028318432608799e-47
1.015875000000000000e+03 2.785456369839697857e-47
1.016000000000000000e+03 2.785884476735128162e-47
1.016125000000000000e+03 2.786312639118186985e-47
1.016250000000000000e+03 2.786740856988234034e-47
1.016375000000000000e+03 2.787169130344511853e-47
1.016500000000000000e+03 2.787597459186465233e-47
1.016625000000000000e+03 2.788025843513327963e-47
1.016750000000000000e+03 2.788454283324448087e-47
1.016875000000000000e+03 2.788882778619196981e-47
1.017000000000000000e+03 2.789311329396854139e-47
1.017125000000000000e+03 2.789739935656874074e-47
1.017250000000000000e+03 2.790168597398447793e-47
1.017375000000000000e+03 2.790597314620953968e-47
1.017500000000000000e+03 2.791026087323731889e-47
1.017625000000000000e+03 2.791454915506119874e-47
1.017750000000000000e+03 2.791883799167431935e-47
1.017875000000000000e+03 2.792312738307000068e-47
1.018000000000000000e+03 2.792741732924201000e-47
1.018125000000000000e+03 2.793170783018294776e-47
1.018250000000000000e+03 2.793599888588760217e-47
1.018375000000000000e+03 2.794029049634753814e-47
1.018500000000000000e+03 2.794458266155727164e-47
1.018625000000000000e+03 2.794887538151000110e-47
1.018750000000000000e+03 2.795316865619821029e-47
1.018875000000000000e+03 2.795746248561706179e-47
1.019000000000000000e+03 2.796175686975764890e-47
1.019125000000000000e+03 2.796605180861549883e-47
1.019250000000000000e+03 2.797034730218208897e-47
1.019375000000000000e+03 2.797464335045189153e-47
1.019500000000000000e+03 2.797893995341860085e-47
1.019625000000000000e+03 2.798323711107474931e-47
1.019750000000000000e+03 2.798753482341423057e-47
1.019875000000000000e+03 2.799183309042993193e-47
1.020000000000000000e+03 2.799613191211614084e-47
1.020125000000000000e+03 2.800043128846485005e-47
1.020250000000000000e+03 2.800473121947123184e-47
1.020375000000000000e+03 2.800903170512705045e-47
1.020500000000000000e+03 2.801333274542716217e-47
1.020625000000000000e+03 2.801763434036374933e-47
1.020750000000000000e+03 2.802193648993089035e-47
1.020875000000000000e+03 2.802623919412160864e-47
1.021000000000000000e+03 2.803054245292975898e-47
1.021125000000000000e+03 2.803484626634857869e-47
1.021250000000000000e+03 2.803915063437113009e-47
1.021375000000000000e+03 2.804345555699166176e-47
1.021500000000000000e+03 2.804776103420296860e-47
1.021625000000000000e+03 2.805206706599843866e-47
1.021750000000000000e+03 2.805637365237173224e-47
1.021875000000000000e+03 2.806068079331604779e-47
1.022000000000000000e+03 2.806498848882476849e-47
1.022125000000000000e+03 2.806929673889274090e-47
1.022250000000000000e+03 2.807360554351115071e-47
1.022375000000000000e+03 2.807791490267517022e-47
1.022500000000000000e+03 2.808222481637773046e-47
1.022625000000000000e+03 2.808653528461185001e-47
1.022750000000000000e+03 2.809084630737185035e-47
1.022875000000000000e+03 2.809515788465011801e-47
1.023000000000000000e+03 2.809947001644076058e-47
1.023125000000000000e+03 2.810378270273755018e-47
1.023250000000000000e+03 2.810809594353377762e-47
1.023375000000000000e+03 2.811240973882234963e-47
1.023500000000000000e+03 2.811672408859760231e-47
1.023625000000000000e+03 2.812103899285162075e-47
1.023750000000000000e+03 2.812535445157954808e-47
1.023875000000000000e+03 2.812967046477445148e-47
1.024000000000000000e+03 2.813398703242958772e-47
1.024125000000000000e+03 2.813830415453775172e-47
1.024250000000000000e+03 2.814262183109355183e-47
1.024375000000000000e+03 2.814694006208961765e-47
1.024500000000000000e+03 2.815125884751986230e-47
1.024625000000000000e+03 2.815557818737779051e-47
1.024750000000000000e+03 2.815989808165704800e-47
1.024875000000000000e+03 2.816421853035153815e-47
1.025000000000000000e+03 2.816853953345400240e-47
1.025125000000000000e+03 2.817286109095811078e-47
1.025250000000000000e+03 2.817718320285768890e-47
1.025375000000000000e+03 2.818150586914549762e-47
1.025500000000000000e+03 2.818582908981629116e-47
1.025625000000000000e+03 2.819015286486204764e-47
1.025750000000000000e+03 2.819447719427841097e-47
1.025875000000000000e+03 2.819880207805716967e-47
1.026000000000000000e+03 2.820312751619199863e-47
1.026125000000000000e+03 2.820745350867732146e-47
